Doulist, Page, NO., ID, Score, Rating, Votes, Title 
248592, 10, 249, 3359253, 23.8, 8.5, 53, 樂園（上） 
248592, 10, 250, 3359256, 23.7, 8.5, 52, 樂園（下） 
115496, 6, 126, 1316599, 37.9, 8.2, 769, 達文西密碼 The da Vinci Code 
115496, 6, 127, 1777392, 26.0, 7.9, 124, 想太多 
115496, 6, 128, 2125569, 17.3, 7.3, 37, 愛情想太多 
115496, 6, 129, 2995377, 19.7, 8.3, 30, SANA戀愛ing 
115496, 6, 130, 1343442, 19.8, 8.8, 23, 月亮的距離(05) 
115496, 6, 131, 3103844, 0.0, 0.0, 0, 小村故事 
115496, 6, 132, 1389389, 0.0, 0.0, 0, 機器人比賽 
115496, 6, 133, 2068535, 28.8, 9.5, 61, 哆啦A夢1 
115496, 6, 134, 1000723, 15.3, 7.8, 18, 青春战士(10) 
115496, 6, 135, 1386229, 46.9, 8.7, 1920, 漂流教室(1) 
115496, 6, 136, 2074062, 26.7, 8.8, 69, 阿基拉(1) 
115496, 6, 137, 1467506, 44.1, 9.0, 883, 怪医秦博士 
115496, 6, 138, 2066931, 42.1, 9.4, 448, 火之鳥-文庫版(01) 
115496, 6, 139, 1410555, 51.0, 9.4, 1620, 20世紀少年18 
115496, 6, 140, 1459623, 58.4, 9.4, 4768, 20世紀少年01 
115496, 6, 141, 4915791, 17.9, 8.7, 18, 超人巴力入 
115496, 6, 142, 1940308, 39.7, 8.1, 1196, 追殺五月天 
1479469, 4, 76, 1368668, 23.2, 8.6, 45, 摇滚乐狂躁的历史 
1479469, 4, 77, 1963370, 20.9, 7.4, 71, 地图的历史 
1479469, 4, 78, 2144525, -5.2, 0.0, 8, 浪游之歌：走路的历史 
1479469, 4, 79, 2363872, 24.9, 7.2, 202, 君主制的历史 
1479469, 4, 80, 5950716, 20.1, 6.6, 135, 风物的历史 
1479469, 4, 81, 6954405, 22.9, 7.9, 69, 女人的历史 
1479469, 4, 82, 1980838, -4.9, 0.0, 7, 城市的历史 
1479469, 4, 83, 3346958, -3.5, 0.0, 4, 背叛的历史 
1479469, 4, 84, 3161187, -3.5, 0.0, 4, 幸福的歷史 
1479469, 4, 85, 2221075, 15.5, 5.9, 95, 恶搞的历史 
1479469, 4, 86, 2287165, -4.0, 0.0, 5, 審判的歷史 
1479469, 4, 87, 2144313, 19.7, 7.4, 56, 时间的历史 
1479469, 4, 88, 2143526, 19.7, 7.6, 48, 情感的历史 
1479469, 4, 89, 1769980, -3.5, 0.0, 4, 公司的歷史 
1479469, 4, 90, 1015534, 19.4, 8.2, 30, 自由的历史 
1479469, 4, 91, 1358655, -4.0, 0.0, 5, 性的歷史 
1479469, 4, 92, 4118360, 13.7, 7.0, 21, 电影的历史 
1479469, 4, 93, 4895196, -3.5, 0.0, 4, 歷史的歷史 
1479469, 4, 94, 2245669, 12.2, 6.5, 21, 旅行的历史 
1479469, 4, 95, 2221077, 10.9, 5.8, 27, 作秀的历史 
1479469, 4, 96, 2221072, 13.5, 6.5, 29, PK的历史 
1479469, 4, 97, 3818410, 37.8, 8.8, 406, 爱的历史 
1479469, 4, 98, 6731442, 22.6, 8.0, 61, 对称的历史 
1479469, 4, 99, 10435515, 20.5, 7.1, 87, 电影的历史 
1479469, 4, 100, 7153503, -4.9, 0.0, 7, 疾病的歷史 
43430373, 31, 751, 1220789, 40.5, 8.1, 1385, 爱上双人舞 
43430373, 31, 752, 1047205, 40.1, 8.2, 1141, 性学三论・爱情心理学 
43430373, 31, 753, 1080750, 39.3, 8.1, 1126, 精子战争 
43430373, 31, 754, 4846032, 41.5, 8.0, 1908, 性别战争 
43430373, 31, 755, 3273876, 44.9, 8.1, 3053, 被劫持的私生活 
43430373, 31, 756, 20270670, 44.7, 8.3, 2208, 为何爱会伤人 
43430373, 31, 757, 6052834, 42.0, 8.2, 1575, 亲密关系 
43430373, 31, 758, 1444900, 46.7, 8.7, 1861, 爱的五种语言 
43430373, 31, 759, 5952488, 49.4, 9.1, 1793, 亲密关系（第5版） 
43430373, 31, 760, 10601616, 56.0, 9.3, 3775, 我爱摇滚乐 
43430373, 31, 761, 1484655, 54.2, 9.2, 3254, Happy.Birth.Day 
43430373, 31, 762, 2265482, 39.8, 8.1, 1210, 遥远的乡愁 
43430373, 31, 763, 1424693, 49.7, 9.5, 1215, 下課後，怪獸家點名 
43430373, 31, 764, 1349683, 40.4, 8.0, 1562, 亂寫 
43430373, 31, 765, 1337171, 53.8, 9.6, 1942, 五月天之素人自拍 
43430373, 31, 766, 3891385, 40.3, 8.1, 1330, 制造伍德斯托克 
43430373, 31, 767, 1382848, 41.6, 8.4, 1156, 不厭其煩 
43430373, 31, 768, 1223765, 40.2, 8.3, 1029, 请宰了我 
43430373, 31, 769, 1044203, 45.8, 8.1, 3559, 伤花怒放 
43430373, 31, 770, 1868786, 43.2, 8.0, 2588, 列侬回忆 
43430373, 31, 771, 6970882, 40.1, 8.1, 1286, 放任自流的时光 
43430373, 31, 772, 4215454, 39.7, 8.0, 1353, 外国音乐在外国 
43430373, 31, 773, 1844629, 49.4, 8.5, 3788, 灿烂涅槃 
43430373, 31, 774, 1963786, 48.2, 8.5, 3085, 怎样鉴别黄色歌曲 
43430373, 31, 775, 2295324, 51.3, 8.6, 4481, 地下乡愁蓝调 
43430373, 58, 1426, 1400679, 47.4, 8.9, 1634, The Kite Runner 
43430373, 58, 1427, 1027280, 47.0, 9.2, 1118, 柏拉图的《会饮》 
43430373, 58, 1428, 1595910, 53.5, 9.5, 2099, 机器猫哆啦A梦1 
43430373, 58, 1429, 2221115, 45.2, 9.0, 1055, 庄子諵譁（下） 
43430373, 58, 1430, 1474688, 61.3, 9.1, 10735, 機器娃娃(1) 
43430373, 58, 1431, 1430597, 45.6, 8.9, 1236, 狼群1 
43430373, 58, 1432, 1422079, 47.5, 9.0, 1484, 十二國記：月之影·影之海（上） 
43430373, 58, 1433, 1370150, 47.1, 9.2, 1136, 十二國記·圖南之翼 
43430373, 58, 1434, 1821476, 46.8, 9.1, 1200, 十二國記：月之影·影之海（下） 
43430373, 58, 1435, 4201317, 52.6, 9.6, 1660, 美语音标 
43430373, 58, 1436, 1082182, 50.3, 9.0, 2288, 魔戒（第三部） 
43430373, 58, 1437, 1276930, 53.5, 9.0, 3755, 香初上舞·再上 
43430373, 58, 1438, 1312997, 54.1, 9.0, 4091, 香初上舞·终上 
43430373, 58, 1439, 1793807, 54.0, 9.0, 4035, 火盃的考驗 
43430373, 58, 1440, 1873569, 49.3, 9.3, 1413, 郑渊洁童话全集(33卷) 
43430373, 58, 1441, 1474343, 50.0, 9.1, 1938, 手绢上的花田 
43430373, 58, 1442, 1152745, 48.9, 9.1, 1661, 花香小镇 
43430373, 58, 1443, 1152495, 48.6, 9.2, 1412, 白鹦鹉的森林 
43430373, 58, 1444, 4922573, 46.6, 8.9, 1451, 新编上下五千年(共12卷) 
43430373, 58, 1445, 3399073, 48.5, 9.1, 1552, 創造發明的思路 
43430373, 58, 1446, 1008729, 51.0, 9.0, 2542, 朋友刀刀 
43430373, 58, 1447, 1436586, 50.2, 9.1, 2003, 你真好 
43430373, 58, 1448, 3089661, 50.1, 9.1, 1978, 永远永远爱你 
43430373, 58, 1449, 2970121, 46.5, 9.0, 1276, 幾米創作10年精選 
43430373, 58, 1450, 1899006, 47.4, 9.1, 1325, 我想去看海 
43430373, 59, 1451, 1072126, 48.1, 9.1, 1462, 我是霸王龙 
43430373, 59, 1452, 6391328, 48.4, 9.0, 1704, 踮脚张望2 
43430373, 59, 1453, 1608298, 52.1, 9.6, 1545, 灌篮高手 1 
43430373, 59, 1454, 1418297, 59.3, 9.1, 8040, 蜂蜜與四葉草 1 
43430373, 59, 1455, 1180108, 57.5, 9.0, 6979, 恐怖宠物店1 
43430373, 59, 1456, 2043313, 57.4, 9.2, 5242, 妖怪連絡簿 1 
43430373, 59, 1457, 1370274, 57.5, 9.2, 5348, Level E 
43430373, 59, 1458, 2067269, 54.1, 9.4, 2551, MONSTER-怪物-01 
43430373, 59, 1459, 1459623, 58.4, 9.4, 4768, 20世紀少年01 
43430373, 59, 1460, 1823349, 55.1, 9.0, 4808, Happy Birth Day 
43430373, 59, 1461, 1791390, 58.6, 9.2, 6325, Hunter X Hunter 
43430373, 59, 1462, 1937357, 60.7, 9.4, 6601, 萤火之森 
43430373, 59, 1463, 2032964, 47.3, 9.1, 1297, 正红旗下 
43430373, 59, 1464, 2669319, 50.0, 9.0, 2201, Flipped 
43430373, 59, 1465, 1015104, 48.0, 9.3, 1158, 陶渊明集 
43430373, 59, 1466, 4038673, 53.9, 9.0, 3979, 络新妇之理（下） 
43430373, 59, 1467, 2255873, 47.6, 9.0, 1512, 局外人 鼠疫 
43430373, 59, 1468, 24863163, 41.4, 9.1, 526, 恩宠与勇气：超越死亡 
43430373, 59, 1469, 1919644, 50.1, 9.3, 1587, Ｊの総て　１ 
43430373, 59, 1470, 1774227, 52.5, 9.6, 1620, 脂砚斋重评石头记庚辰校本 
43430373, 59, 1471, 1410555, 51.0, 9.4, 1620, 20世紀少年18 
43430373, 59, 1472, 1419736, 58.1, 9.4, 4527, MONSTER-怪物-02 
43430373, 59, 1473, 1016845, 48.9, 9.1, 1658, 史努比黄金50年 
43430373, 59, 1474, 1869144, 53.0, 9.1, 3053, 经济学原理（第4版） 
43430373, 59, 1475, 3013624, 50.9, 9.1, 2236, 棋王.樹王.孩子王 
43430373, 60, 1476, 1258488, 50.5, 9.0, 2371, 基地前传2·迈向基地（上下） 
43430373, 60, 1477, 1150503, 46.9, 9.0, 1360, 资本论（第一卷） 
43430373, 60, 1478, 11525217, 49.8, 9.0, 2115, 银河帝国4：基地前奏 
43430373, 60, 1479, 1091086, 47.5, 9.1, 1334, 深度探索C++对象模型 
43430373, 60, 1480, 1788421, 52.6, 9.4, 2035, UNIX环境高级编程 
43430373, 60, 1481, 1357739, 50.3, 9.3, 1633, 空之境界（下） 
43430373, 60, 1482, 2065597, 54.7, 9.3, 3110, 浪客行 1 
43430373, 60, 1483, 1582541, 49.9, 9.2, 1705, 樱桃小丸子（全20册） 
43430373, 60, 1484, 2080914, 49.0, 9.4, 1210, 银河英雄传说VOL.8 乱离篇 
43430373, 60, 1485, 2042338, 50.1, 9.4, 1417, 银河英雄传说VOL.5 风云篇 
43430373, 60, 1486, 2142602, 47.9, 9.3, 1148, 银河英雄传说VOL.10 落日篇 
43430373, 60, 1487, 2135416, 47.8, 9.3, 1131, 银河英雄传说VOL.9 回天篇 
43430373, 60, 1488, 2070068, 48.2, 9.3, 1198, 银河英雄传说VOL.7 怒涛篇 
43430373, 60, 1489, 1967817, 49.4, 9.3, 1435, 银河英雄传说VOL.4：策谋篇 
43430373, 60, 1490, 2054916, 48.6, 9.3, 1273, 银河英雄传说VOL.6 飞翔篇 
43430373, 60, 1491, 1917417, 49.4, 9.2, 1581, 银河英雄传说VOL.3 雌伏篇 
43430373, 60, 1492, 1863010, 50.3, 9.2, 1822, 银河英雄传说VOL.2 野望篇 
43430373, 60, 1493, 1812215, 52.2, 9.1, 2708, 银河英雄传说VOL.1 黎明篇 
43430373, 60, 1494, 1418053, 48.8, 9.1, 1632, 思考少年1 
43430373, 60, 1495, 1428691, 51.2, 9.1, 2332, GON 
43430373, 60, 1496, 2213272, 53.8, 9.4, 2423, 1984 
43430373, 60, 1497, 1457542, 47.2, 9.2, 1143, 芥川龙之介全集 
43430373, 60, 1498, 11528307, 48.8, 9.0, 1833, 银河帝国6：基地边缘 
43430373, 60, 1499, 1396491, 47.3, 9.1, 1293, 第三帝国的兴亡（全三册） 
43430373, 60, 1500, 3908903, 49.6, 9.3, 1461, Fate/Zero Vol.4 [炼狱之炎] 
43430373, 62, 1526, 3202110, 51.1, 9.0, 2586, 世界一初恋    ~小野寺律の場合~ 
43430373, 62, 1527, 3334382, 47.4, 9.0, 1469, 世界第一的初恋 
43430373, 62, 1528, 6890451, 50.1, 9.2, 1763, 外天楼 
43430373, 62, 1529, 2267648, 49.3, 9.1, 1754, 天堂之吻 
43430373, 62, 1530, 3830557, 48.5, 9.3, 1251, 恐怖寵物店(01) 
43430373, 62, 1531, 3059083, 46.4, 9.0, 1261, LIAR.GAMEⅠ 
43430373, 62, 1532, 3395865, 48.8, 9.1, 1638, 北極熊 café 
43430373, 62, 1533, 5395162, 46.6, 9.0, 1297, 天人五衰 
43430373, 62, 1534, 1014914, 51.2, 9.5, 1504, 英语魔法师之语法俱乐部 
43430373, 62, 1535, 11602265, 46.9, 9.1, 1227, 羊道•前山夏牧场 
43430373, 62, 1536, 3410759, 45.8, 9.0, 1140, 隔江山色 
43430373, 62, 1537, 3432304, 49.7, 9.1, 1859, 大江东去（共三部） 
43430373, 62, 1538, 1236999, 49.7, 9.6, 1099, The  C Programming Language 
43430373, 62, 1539, 1424313, 55.2, 9.3, 3359, Animal Farm 
43430373, 62, 1540, 1014385, 48.2, 9.0, 1661, 新概念英语（4） 
43430373, 62, 1541, 3908784, 49.2, 9.1, 1731, Fate/Zero Vol.1 [第四次圣杯战争秘话] 
43430373, 62, 1542, 1456203, 45.1, 9.0, 1034, 銀河鐵道999 （1） 
43430373, 62, 1543, 3025619, 45.3, 9.0, 1067, 美国讲稿 
43430373, 62, 1544, 10605859, 47.1, 9.2, 1137, 精灵宝钻 
43430373, 62, 1545, 3313342, 45.3, 9.0, 1066, 3月的獅子(01) 
43430373, 62, 1546, 1536907, 53.1, 9.1, 3140, 金刚葫芦娃 
43430373, 62, 1547, 1441326, 50.5, 9.5, 1353, A Game of Thrones 
43430373, 62, 1548, 20431965, 54.2, 8.5, 8354, 只有医生知道! 
43430373, 62, 1549, 25982254, 47.3, 8.1, 4691, 大萝卜和难挑的鳄梨 
43430373, 62, 1550, 4187411, 60.3, 8.8, 14385, 万物有灵且美 
43430373, 63, 1551, 25731506, 42.4, 8.0, 2244, 乱时候，穷时候 
43430373, 63, 1552, 25639223, 48.9, 8.3, 4592, 身边的江湖 
43430373, 63, 1553, 4729583, 59.5, 8.9, 10941, 野火集 
43430373, 63, 1554, 10587562, 45.0, 8.2, 2681, 东京日和 
43430373, 63, 1555, 5337243, 52.9, 8.6, 5866, 纽约客 
43430373, 63, 1556, 25735727, 48.8, 8.2, 5214, 站在两个世界的边缘 
43430373, 63, 1557, 23044177, 40.9, 8.0, 1683, 挺住，意味着一切 
43430373, 63, 1558, 1061242, 53.6, 8.8, 4960, 写在人生边上 
43430373, 63, 1559, 1626883, 42.4, 8.1, 1929, 阅微草堂笔记 
43430373, 63, 1560, 1760548, 57.7, 9.2, 5519, 三毛作品集 
43430373, 63, 1561, 4912688, 47.8, 8.5, 2886, 干校六记 
43430373, 63, 1562, 6937888, 45.4, 8.5, 1924, 树犹如此 
43430373, 63, 1563, 6558705, 49.7, 8.5, 3990, 雨季不再来 
43430373, 63, 1564, 4124716, 48.2, 8.6, 2707, 汉字书法之美 
43430373, 63, 1565, 1058679, 55.1, 8.7, 7240, 人·兽·鬼 
43430373, 63, 1566, 1000121, 49.6, 8.5, 3891, 昆虫记 
43430373, 63, 1567, 1868698, 46.2, 8.3, 2891, 为什么读经典 
43430373, 63, 1568, 2381950, 50.9, 8.8, 3225, 论摄影 
43430373, 63, 1569, 3566368, 52.1, 8.3, 7947, 空谷幽兰 
43430373, 63, 1570, 3128801, 41.9, 8.1, 1764, 写给大家的中国美术史 
43430373, 63, 1571, 10738211, 42.4, 8.2, 1703, 直到长出青苔 
43430373, 63, 1572, 25884890, 46.5, 8.4, 2649, 死亡通知单·暗黑者 
43430373, 63, 1573, 26325635, 40.5, 7.7, 2398, 月都花落，沧海花开 
43430373, 63, 1574, 26578003, 44.9, 8.2, 2620, 无心法师 第一卷 
43430373, 63, 1575, 20501761, 43.8, 8.2, 2191, 地球上最后的夜晚 
43430373, 79, 1951, 1138986, 57.6, 8.7, 10801, 名侦探柯南42 
43430373, 79, 1952, 1388169, 60.5, 8.6, 20382, 乱马1/2 
43430373, 79, 1953, 1439216, 56.5, 8.6, 10489, 伯爵該隱 ~ 诅咒之子 
43430373, 79, 1954, 1226062, 61.1, 8.9, 13909, 棋魂·光之棋（1） 
43430373, 79, 1955, 1394253, 57.5, 8.7, 10703, デスノート 5 
43430373, 79, 1956, 1401840, 53.2, 8.2, 11383, 天使禁獵區 
43430373, 79, 1957, 1440589, 59.3, 8.7, 14189, 浪客剑心 
43430373, 79, 1958, 1180102, 61.0, 8.9, 13761, 恐怖宠物店（10） 
43430373, 79, 1959, 1058661, 63.6, 8.8, 24268, 飞鸟集 
43430373, 79, 1960, 1225977, 59.7, 8.9, 11190, 全球通史（第7版 上册） 
43430373, 79, 1961, 1040104, 57.7, 8.7, 10999, 魔戒（第一部） 
43430373, 79, 1962, 5920385, 53.5, 8.2, 11853, 肠子 
43430373, 79, 1963, 1427288, 54.8, 8.4, 10806, 小妇人 
43430373, 79, 1964, 1006197, 56.8, 8.4, 15246, 哈姆莱特 
43430373, 79, 1965, 1203251, 54.0, 8.1, 15449, 雾都孤儿 
43430373, 79, 1966, 1258498, 56.9, 8.3, 18204, 项链 
43430373, 79, 1967, 1085470, 58.0, 8.4, 18487, 海底两万里 
43430373, 79, 1968, 5958726, 52.6, 8.0, 14272, 质数的孤独 
43430373, 79, 1969, 1255288, 52.5, 8.0, 13940, 复活 
43430373, 79, 1970, 1012637, 53.6, 8.2, 12217, 牛虻 
43430373, 79, 1971, 3315879, 57.1, 8.6, 11665, 恶童日记 
43430373, 79, 1972, 1033778, 56.8, 8.2, 21332, 富爸爸，穷爸爸 
43430373, 79, 1973, 1053759, 54.6, 8.3, 12167, 雪国 古都 
43430373, 79, 1974, 1493523, 42.7, 8.3, 1577, 读库0601 
43430373, 79, 1975, 5350804, 43.3, 8.0, 2646, 中国在梁庄 
19303, 3, 51, 1101268, 33.5, 7.6, 708, 新定位 
19303, 3, 52, 3350931, 34.0, 8.0, 481, 2小时品牌素养 
19303, 3, 53, 3419122, 42.2, 8.4, 1269, 22条商规 
19303, 3, 54, 1007377, 27.9, 8.0, 161, 整合行销传播 
19303, 3, 55, 1419685, 34.5, 8.7, 263, 动机与人格 
19303, 3, 56, 2256351, 51.9, 8.4, 6629, 乌合之众 
19303, 3, 57, 2147460, 27.3, 7.8, 171, 解读情感 
19303, 3, 58, 1931769, 39.4, 9.1, 390, 心理学 
19303, 3, 59, 1032501, 57.8, 8.7, 11240, 心理学与生活 
19303, 3, 60, 1322025, 56.7, 8.8, 8075, 卓有成效的管理者 
19303, 3, 61, 1759797, 33.1, 8.7, 207, 公司的概念 
19303, 3, 62, 1017103, 31.7, 8.4, 214, 竞争论 
19303, 3, 63, 1427527, 37.9, 8.7, 454, 竞争优势 
19303, 3, 64, 1074945, 39.1, 8.5, 671, 奥格威谈广告 
19303, 3, 65, 1031663, 30.2, 8.2, 201, 广告大师奥格威 
19303, 3, 66, 1008385, 13.7, 7.7, 14, 广告传奇与创意妙招 
19303, 3, 67, 1043322, 21.1, 8.1, 43, 拉斯克尔的广告历程 
19303, 3, 68, 1037737, 25.7, 7.6, 154, 如何做创意 
19303, 3, 69, 1053420, 28.2, 8.4, 119, 广告的艺术 
19303, 3, 70, 1083444, 38.0, 8.1, 885, 文案发烧 
19303, 3, 71, 1082256, 21.9, 7.5, 80, 广告文案名人堂 
19303, 3, 72, 1265836, -5.2, 0.0, 8, 蔚蓝智慧——读解十大跨国广告公司 
19303, 3, 73, 1039678, 23.4, 7.2, 144, 关于创意我有意见 
19303, 3, 74, 1041003, 33.0, 8.2, 329, 少数派广告 
19303, 3, 75, 1059922, 11.5, 7.3, 11, 创意商机 
207743, 1, 1, 1009739, 47.8, 9.3, 1135, 海子诗全编 
207743, 1, 2, 1276297, 44.3, 9.0, 909, 顾城诗全编 
207743, 1, 3, 2160855, 20.7, 8.7, 28, 欧美现代十大流派诗选 
207743, 1, 4, 2121677, 34.0, 9.2, 159, 外国现代派作品选 （第一册 上下） 
207743, 1, 5, 2256921, 32.1, 9.2, 121, 外国现代派作品选（第二册 上下） 
207743, 1, 6, 2256923, 30.4, 9.2, 93, 外国现代派作品选（第三册 上下） 
207743, 1, 7, 2256926, 30.1, 9.2, 90, 外国现代派作品选（第四册 上下） 
207743, 1, 8, 2190106, -4.9, 0.0, 7, 外国名诗三百首 
207743, 1, 9, 3136807, -3.5, 0.0, 4, 金果小枝 
207743, 1, 10, 2350528, -3.5, 0.0, 4, 外国情诗选 
207743, 1, 11, 1793692, 29.0, 8.2, 163, 意象派诗选 
207743, 1, 12, 3424596, 13.2, 7.8, 12, 欧美象征主义诗歌赏析 
207743, 1, 13, 3273077, -5.2, 0.0, 8, 俄国现代派诗选 
207743, 1, 14, 2149592, 24.7, 8.5, 61, 北欧现代诗选 
207743, 1, 15, 1880446, 14.5, 8.0, 14, 欧美现代派作品选 
207743, 1, 16, 2350537, 14.7, 7.8, 16, 诗人谈诗 
207743, 1, 17, 3425672, -2.7, 0.0, 3, 做人处事三篇 
207743, 1, 18, 1125094, -4.9, 0.0, 7, 曾国藩十三经（全四册） 
207743, 1, 19, 1019568, 72.8, 9.2, 52510, 三国演义（全二册） 
207743, 1, 20, 1030882, 37.3, 9.2, 263, 汉魏六朝诗鉴赏辞典 
207743, 1, 21, 1045352, 53.7, 8.7, 5766, 二十首情诗与绝望的歌 
207743, 1, 22, 3079193, 44.4, 8.4, 1852, 沉思录 
207743, 1, 23, 1442720, 55.1, 9.4, 2939, 鲁迅全集（2005最新修订版） 
207743, 1, 24, 2118670, 15.6, 8.0, 17, 世界名诗鉴赏辞典 
207743, 1, 25, 3531648, -4.0, 0.0, 5, 世界名诗鉴赏词典 
1364866, 5, 101, 1084256, 30.1, 9.0, 103, 爱默生集（上） 
1364866, 5, 102, 2359052, 53.8, 8.9, 4444, 查拉图斯特拉如是说 
1364866, 5, 103, 3596307, 35.2, 8.4, 392, 最高虚构笔记 
1364866, 5, 104, 1397464, 34.2, 8.8, 229, 卡夫卡书信日记选 
1364866, 5, 105, 6801878, 27.9, 9.1, 69, 宇宙密码 
1364866, 5, 106, 20429823, 24.8, 8.2, 78, 从科学到神 
1364866, 5, 107, 1960044, 37.5, 8.5, 521, 伊利亚随笔选 
1364866, 5, 108, 1279929, 30.7, 9.3, 92, 辛弃疾词 
1364866, 5, 109, 3723571, 26.7, 8.5, 86, 陀思妥耶夫斯基论艺术 
1364866, 5, 110, 25947167, 31.9, 8.9, 145, 可爱的契诃夫 
1364866, 5, 111, 1037324, 28.4, 8.7, 98, 札记与书信 
1364866, 5, 112, 1066008, 34.9, 8.7, 279, 非此即彼 
1364866, 5, 113, 25797852, 27.3, 9.2, 59, 溪山琴况 
1364866, 5, 114, 3464891, 29.4, 8.3, 160, 西藏的睡梦瑜伽 
1364866, 5, 115, 3834938, 50.1, 8.3, 5630, 与神对话（第一卷） 
1364866, 5, 116, 4874162, 40.6, 8.4, 982, 与神对话（第二卷） 
1364866, 5, 117, 6010792, 37.8, 8.5, 545, 与神对话（第三卷） 
1364866, 5, 118, 26602120, -0.0, 0.0, 1, 中国四大宝典：易经老子论语庄子 
1364866, 5, 119, 10877051, 45.6, 9.0, 1122, 顾城哲思录 
1364866, 5, 120, 1597270, 17.6, 8.2, 22, 勃朗特两姐妹全集（全10卷） 
1364866, 5, 121, 2984652, 38.1, 9.3, 270, 汪曾祺集 
1364866, 5, 122, 1488318, 30.6, 8.5, 165, 先天，后天 
1364866, 5, 123, 3181280, 23.8, 9.2, 35, 契诃夫短篇小说选 
1364866, 5, 124, 1853862, 21.7, 8.5, 37, 唐代传奇选译 
1364866, 5, 125, 24697574, 18.3, 8.2, 25, 哲学片断 
1364866, 7, 151, 11505557, 26.6, 8.4, 91, 我们的国家公园 
1364866, 7, 152, 1291599, 36.6, 9.1, 255, 人类的大地 
1364866, 7, 153, 1883354, 42.2, 8.8, 816, 马丁·伊登 
1364866, 7, 154, 11542577, 45.1, 8.6, 1621, 天生就会跑 
1364866, 7, 155, 1205430, 39.0, 8.7, 535, 被侮辱与被损害的人 
1364866, 7, 156, 11443265, 23.6, 8.2, 63, 一路梦想 
1364866, 7, 157, 1064841, 52.8, 9.0, 3348, 绿山墙的安妮 
1364866, 7, 158, 11540898, 26.9, 9.0, 63, 夜航船 
1364866, 7, 159, 1437488, 42.3, 9.2, 552, 群魔 
1364866, 7, 160, 1485960, 34.7, 9.3, 164, 契诃夫小说选（上下） 
1364866, 7, 161, 25283615, 34.6, 8.7, 267, 萨哈林旅行记 
1364866, 7, 162, 1547110, 36.5, 8.7, 358, 沧浪诗话校释 
1364866, 7, 163, 20440644, 64.5, 9.2, 15203, 文学回忆录（全2册） 
1364866, 7, 164, 3095037, 45.9, 9.0, 1166, 听音乐（插图第6版） 
1364866, 7, 165, 1013814, 32.6, 9.1, 140, 西顿野生动物故事集 
1364866, 7, 166, 24307342, 33.8, 8.6, 253, 哈默手稿 
1364866, 7, 167, 1836555, 55.9, 9.7, 2349, 史记 
1364866, 7, 168, 2032760, 26.3, 8.6, 74, 古希腊抒情诗选 
1364866, 7, 169, 2052478, 20.5, 8.8, 26, 人类在自然界的位置 
1364866, 7, 170, 4908885, 64.3, 9.0, 19776, 局外人 
1364866, 7, 171, 3127197, 30.3, 8.5, 157, 穷人 
1364866, 7, 172, 4149229, 34.4, 9.2, 171, 托尔斯泰与陀思妥耶夫斯基（上下） 
1364866, 7, 173, 4892927, 23.6, 9.3, 32, 尼采著作全集（第12卷） 
1364866, 7, 174, 1920550, 47.6, 9.2, 1223, 圣经 
1364866, 7, 175, 3757732, 54.7, 9.0, 4523, 人类的群星闪耀时（增订版） 
1364866, 14, 326, 1045119, 48.2, 8.9, 1866, 宇宙的琴弦 
1364866, 14, 327, 3616661, 38.9, 8.8, 479, 卡夫卡口述 
1364866, 14, 328, 6313514, 28.6, 8.8, 94, 蒙田论人生 
1364866, 14, 329, 2345992, 23.2, 8.4, 51, 痖弦诗选 
1364866, 14, 330, 1144009, 21.9, 9.5, 23, 爱因斯坦文录 
1364866, 14, 331, 2133967, 24.5, 7.2, 182, 智能简史 
1364866, 14, 332, 1317485, 46.4, 8.6, 2018, 生命是什么 
1364866, 14, 333, 4712693, 25.4, 9.6, 36, 亲友书讲记 
1364866, 14, 334, 5063600, 30.8, 9.5, 81, 人间是剧场 
1364866, 14, 335, 3888123, 49.2, 8.6, 3202, 写作这回事 
1364866, 14, 336, 6539790, 41.8, 8.1, 1742, 你的剧本逊毙了！ 
1364866, 14, 337, 1074808, 26.9, 7.9, 145, 蒙田随笔 
1364866, 14, 338, 7162741, 12.6, 6.4, 25, 天空的魔力 
1364866, 14, 339, 1085014, 33.1, 9.2, 139, 卡夫卡文集.第4卷.书简 
1364866, 14, 340, 1275158, 26.9, 9.3, 52, 普希金抒情诗选（上.下册） 
1364866, 14, 341, 1839508, 32.2, 9.1, 132, 石川啄木诗歌集 
1364866, 14, 342, 2300956, 20.0, 8.7, 25, 孤独的玫瑰 
1364866, 14, 343, 26600684, 26.7, 9.1, 57, 除非 朝霞有一天赶上晚霞 
1364866, 14, 344, 26377147, 21.5, 8.4, 38, 醒来的森林 
1364866, 14, 345, 26652354, 28.0, 8.4, 115, 世界重启 
1364866, 14, 346, 1001756, 28.0, 8.5, 107, 鲁滨逊飘流记 
1364866, 14, 347, 1920894, 37.4, 8.8, 379, 三个火枪手（上下册） 
1364866, 14, 348, 1771356, 28.0, 9.2, 65, 英雄挽歌 
1364866, 14, 349, 3597834, 31.3, 8.1, 266, 曼斯菲尔德庄园 
1364866, 14, 350, 7051384, 39.7, 9.5, 289, 罪与罚 
1298590, 1, 1, 2077570, 24.3, 6.9, 248, 知音 
1298590, 1, 2, 1818715, 35.3, 7.4, 1348, 故事会 
1298590, 1, 3, 3462679, 14.4, 8.1, 13, 怎样呼吸 (平装) 
